row_index,window_id,is_attack,signature_id,ts
12084,window_04_7pct,0,7015,1783704321.60948
12089,window_04_7pct,0,5298,1783704388.254662
12090,window_04_7pct,0,5297,1783704388.255031
12091,window_04_7pct,0,7016,1783704388.227097
12092,window_04_7pct,0,5385,1783704392.183616
12093,window_04_7pct,0,7017,1783704372.79048
12094,window_04_7pct,0,5738,1783704392.344862
12095,window_04_7pct,0,7018,1783704372.785712
12096,window_04_7pct,0,7019,1783704351.760746
12097,window_04_7pct,0,7020,1783704372.786773
12098,window_04_7pct,0,5738,1783704392.344965
12099,window_04_7pct,0,7021,1783704273.18783
12100,window_04_7pct,0,7022,1783704282.43103
12101,window_04_7pct,0,7022,1783704282.430929
12102,window_04_7pct,0,7023,1783704282.430801
12103,window_04_7pct,0,7024,1783704282.430604
12104,window_04_7pct,0,7025,1783704282.431316
12106,window_04_7pct,0,7026,1783704334.193353
12108,window_04_7pct,0,7028,1783704334.193239
12109,window_04_7pct,0,7029,1783704334.195516
12112,window_04_7pct,0,5250,1783704400.055974
12113,window_04_7pct,0,5279,1783704400.07752
12114,window_04_7pct,0,5279,1783704400.077666
12115,window_04_7pct,0,5279,1783704400.077927
12116,window_04_7pct,0,5280,1783704400.07687
12117,window_04_7pct,0,7031,1783704388.937077
12119,window_04_7pct,0,7033,1783704389.147831
12120,window_04_7pct,0,7034,1783704389.142569
12121,window_04_7pct,0,7035,1783704389.146126
12122,window_04_7pct,0,7036,1783704389.14567
12123,window_04_7pct,0,7037,1783704400.439575
12125,window_04_7pct,0,7039,1783704403.763767
12126,window_04_7pct,0,7040,1783704403.740469
12127,window_04_7pct,0,7041,1783704403.762419
12128,window_04_7pct,0,7041,1783704403.763291
12129,window_04_7pct,0,7041,1783704403.763468
12131,window_04_7pct,0,5248,1783704409.17751
12132,window_04_7pct,0,5320,1783704409.151997
12134,window_04_7pct,0,5321,1783704409.1764
12138,window_04_7pct,0,7044,1783704257.877315
12139,window_04_7pct,0,7045,1783704257.879998
12143,window_04_7pct,0,7048,1783704298.835979
12144,window_04_7pct,0,7049,1783704298.835833
12147,window_04_7pct,0,5719,1783704419.138984
12148,window_04_7pct,0,5383,1783704419.141132
12149,window_04_7pct,0,5383,1783704419.138877
12150,window_04_7pct,0,7051,1783704407.627456
12152,window_04_7pct,0,7053,1783704407.628489
12153,window_04_7pct,0,7051,1783704407.627358
12154,window_04_7pct,0,7053,1783704407.628236
12155,window_04_7pct,0,7054,1783704407.62312
12156,window_04_7pct,0,5320,1783704423.781843
12157,window_04_7pct,0,5321,1783704423.801754
12158,window_04_7pct,0,5248,1783704423.803536
12163,window_04_7pct,0,7056,1783704298.83735
12165,window_04_7pct,0,7058,1783704298.830637
12166,window_04_7pct,0,7059,1783704424.354368
12167,window_04_7pct,0,7060,1783704298.837197
12168,window_04_7pct,0,5320,1783704438.596679
12169,window_04_7pct,0,5248,1783704438.619119
12171,window_04_7pct,0,5321,1783704438.61684
12173,window_04_7pct,0,5291,1783704439.79523
12175,window_04_7pct,0,6150,1783704439.793125
12183,window_04_7pct,0,7064,1783704430.026289
12184,window_04_7pct,0,7065,1783704430.023392
12185,window_04_7pct,0,7066,1783704430.01345
12186,window_04_7pct,0,7067,1783704455.662008
12188,window_04_7pct,0,7069,1783704455.663138
12189,window_04_7pct,0,7067,1783704455.6621
12190,window_04_7pct,0,7070,1783704455.591497
12191,window_04_7pct,0,7069,1783704455.663334
12192,window_04_7pct,0,7071,1783704339.373999
12193,window_04_7pct,0,7072,1783704314.016221
12194,window_04_7pct,0,7073,1783704314.01706
12196,window_04_7pct,0,7075,1783704314.019651
12198,window_04_7pct,0,7076,1783704369.644934
12199,window_04_7pct,0,7077,1783704369.639099
12200,window_04_7pct,0,7078,1783704369.643634
12202,window_04_7pct,0,7080,1783704369.644738
12203,window_04_7pct,0,7081,1783704459.86953
12206,window_04_7pct,0,7084,1783704412.036338
12207,window_04_7pct,0,7085,1783704412.040268
12208,window_04_7pct,0,7084,1783704412.035301
12209,window_04_7pct,0,7086,1783704412.024019
12210,window_04_7pct,0,7087,1783704289.348489
12211,window_04_7pct,0,7088,1783704289.348267
12213,window_04_7pct,0,7090,1783704445.93435
12214,window_04_7pct,0,7091,1783704445.933371
12216,window_04_7pct,0,7093,1783704445.931566
12217,window_04_7pct,0,7094,1783704471.067152
12218,window_04_7pct,0,7095,1783704419.864366
12222,window_04_7pct,0,7098,1783704419.863948
12223,window_04_7pct,0,7099,1783704419.864166
12224,window_04_7pct,0,5320,1783704474.306311
12227,window_04_7pct,0,5415,1783704474.332303
12229,window_04_7pct,0,7100,1783704467.105819
12230,window_04_7pct,0,7100,1783704467.105937
12231,window_04_7pct,0,7101,1783704289.347218
12232,window_04_7pct,0,7102,1783704289.342838
12233,window_04_7pct,0,7103,1783704467.105741
12234,window_04_7pct,0,7104,1783704289.347327
12236,window_04_7pct,0,7105,1783704471.611644
12237,window_04_7pct,0,7106,1783704471.607762
12238,window_04_7pct,0,7107,1783704471.608921
12239,window_04_7pct,0,7107,1783704471.609448
12240,window_04_7pct,0,7108,1783704471.598166
12241,window_04_7pct,0,7109,1783704471.6109
12246,window_04_7pct,0,7114,1783704442.154195
12253,window_04_7pct,0,5248,1783704490.183247
12254,window_04_7pct,0,5324,1783704490.1804
12255,window_04_7pct,0,5253,1783704490.182632
12256,window_04_7pct,0,5255,1783704490.18007
12258,window_04_7pct,0,7118,1783704425.613385
12259,window_04_7pct,0,7119,1783704419.15418
12260,window_04_7pct,0,7120,1783704425.61305
12261,window_04_7pct,0,7121,1783704425.611501
12262,window_04_7pct,0,7121,1783704425.613172
12263,window_04_7pct,0,7122,1783704425.61167
12264,window_04_7pct,0,7123,1783704448.271188
12265,window_04_7pct,0,7124,1783704423.906975
12267,window_04_7pct,0,7126,1783704448.269529
12269,window_04_7pct,0,7127,1783704448.267181
12270,window_04_7pct,0,5320,1783704493.744778
12273,window_04_7pct,0,5415,1783704493.768587
12275,window_04_7pct,0,5389,1783704500.947682
12276,window_04_7pct,0,5791,1783704500.922979
12277,window_04_7pct,0,5389,1783704500.947409
12278,window_04_7pct,0,5566,1783704500.946386
12279,window_04_7pct,0,5321,1783704500.946589
12281,window_04_7pct,0,5471,1783704501.107749
12282,window_04_7pct,0,5471,1783704501.108286
12286,window_04_7pct,0,5847,1783704501.100005
12291,window_04_7pct,0,5415,1783704504.949855
12294,window_04_7pct,0,7129,1783704451.088953
12296,window_04_7pct,0,7131,1783704451.105793
12297,window_04_7pct,0,7132,1783704451.103069
12301,window_04_7pct,0,5250,1783704512.262148
12302,window_04_7pct,0,5248,1783704512.291358
12303,window_04_7pct,0,5249,1783704512.289176
12304,window_04_7pct,0,5251,1783704512.291231
12305,window_04_7pct,0,5252,1783704512.289012
12306,window_04_7pct,0,7135,1783704501.227798
12307,window_04_7pct,0,7136,1783704501.227539
12308,window_04_7pct,0,7136,1783704501.227048
12309,window_04_7pct,0,7136,1783704501.225967
12310,window_04_7pct,0,7137,1783704501.098645
12311,window_04_7pct,0,7138,1783704501.091661
12312,window_04_7pct,0,5383,1783704515.195138
12313,window_04_7pct,0,5383,1783704515.194943
12314,window_04_7pct,0,7139,1783704515.168557
12315,window_04_7pct,0,5383,1783704515.19529
12317,window_04_7pct,0,5719,1783704515.194071
12319,window_04_7pct,0,5601,1783704509.317292
12320,window_04_7pct,0,7140,1783704509.322847
12321,window_04_7pct,0,7141,1783704509.321593
12322,window_04_7pct,0,6248,1783704509.323266
12323,window_04_7pct,0,6248,1783704509.323524
12324,window_04_7pct,0,7142,1783704509.321754
12327,window_04_7pct,0,7144,1783704517.19663
12328,window_04_7pct,0,7144,1783704517.196863
12329,window_04_7pct,0,7145,1783704517.196182
12330,window_04_7pct,0,7146,1783704517.19524
12331,window_04_7pct,0,7147,1783704517.19503
12332,window_04_7pct,0,7148,1783704524.910389
12333,window_04_7pct,0,7149,1783704524.909913
12334,window_04_7pct,0,7150,1783704522.0329
12338,window_04_7pct,0,5932,1783704532.936812
12340,window_04_7pct,0,5932,1783704532.913142
12341,window_04_7pct,0,5370,1783704534.530595
12344,window_04_7pct,0,5279,1783704534.536395
12347,window_04_7pct,0,7151,1783704500.236482
12350,window_04_7pct,0,7154,1783704500.236788
12351,window_04_7pct,0,7155,1783704500.230028
12352,window_04_7pct,0,7155,1783704500.235285
12353,window_04_7pct,0,7156,1783704502.597451
12354,window_04_7pct,0,7157,1783704502.61023
12356,window_04_7pct,0,7159,1783704502.612802
12358,window_04_7pct,0,7161,1783704502.609306
12359,window_04_7pct,0,7162,1783704481.99585
12360,window_04_7pct,0,7163,1783704516.66446
12361,window_04_7pct,0,7164,1783704525.880547
12363,window_04_7pct,0,6965,1783704525.881041
12364,window_04_7pct,0,6965,1783704525.882149
12365,window_04_7pct,0,7166,1783704525.876611
12366,window_04_7pct,0,5385,1783704542.623499
12367,window_04_7pct,0,7167,1783704350.80397
12368,window_04_7pct,0,7168,1783704410.904378
12369,window_04_7pct,0,7169,1783704410.904252
12371,window_04_7pct,0,7171,1783704410.904378
12373,window_04_7pct,0,7173,1783704538.205576
12374,window_04_7pct,0,7174,1783704538.208442
12375,window_04_7pct,0,7174,1783704538.20893
12376,window_04_7pct,0,7175,1783704534.197445
12377,window_04_7pct,0,7176,1783704538.204913
12378,window_04_7pct,0,5248,1783704545.804585
12379,window_04_7pct,0,5301,1783704545.777283
12380,window_04_7pct,0,5255,1783704545.803391
12381,window_04_7pct,0,5253,1783704545.804444
12382,window_04_7pct,0,5302,1783704545.802859
12383,window_04_7pct,0,5415,1783704550.524399
12385,window_04_7pct,0,5414,1783704550.514068
12387,window_04_7pct,0,5384,1783704550.52244
12389,window_04_7pct,0,5721,1783704550.647338
12390,window_04_7pct,0,7177,1783704481.990459
12393,window_04_7pct,0,7179,1783704474.942066
12395,window_04_7pct,0,6509,1783704553.555471
12396,window_04_7pct,0,5370,1783704555.394251
12398,window_04_7pct,0,5280,1783704555.400281
12400,window_04_7pct,0,5279,1783704555.402434
12402,window_04_7pct,0,7181,1783704553.559519
12403,window_04_7pct,0,7182,1783704560.223175
12404,window_04_7pct,0,5251,1783704560.249228
12405,window_04_7pct,0,5248,1783704560.327447
12407,window_04_7pct,0,5251,1783704560.248732
12409,window_04_7pct,0,7185,1783704507.440747
12410,window_04_7pct,0,7186,1783704507.44263
12411,window_04_7pct,0,7187,1783704497.063658
12412,window_04_7pct,0,7188,1783704507.442086
12413,window_04_7pct,0,7188,1783704507.442286
12414,window_04_7pct,0,7185,1783704507.440853
12415,window_04_7pct,0,5235,1783704550.766079
12418,window_04_7pct,0,7190,1783704542.59886
12419,window_04_7pct,0,5235,1783704550.766148
12420,window_04_7pct,0,7191,1783704550.765822
12421,window_04_7pct,0,7192,1783704536.197889
12422,window_04_7pct,0,7193,1783704513.831732
12423,window_04_7pct,0,7194,1783704536.197231
12424,window_04_7pct,0,7195,1783704536.20273
12425,window_04_7pct,0,7196,1783704547.914828
12426,window_04_7pct,0,7197,1783704536.202015
12427,window_04_7pct,0,7198,1783704551.004766
12428,window_04_7pct,0,7199,1783704551.005776
12430,window_04_7pct,0,7201,1783704550.998321
12431,window_04_7pct,0,7202,1783704551.005624
12434,window_04_7pct,0,7204,1783704486.367337
12436,window_04_7pct,0,7206,1783704486.36741
12438,window_04_7pct,0,7208,1783704405.743393
12439,window_04_7pct,0,7209,1783704486.367337
12440,window_04_7pct,0,5248,1783704576.189751
12441,window_04_7pct,0,5301,1783704576.183285
12442,window_04_7pct,0,5248,1783704576.189915
12443,window_04_7pct,0,5255,1783704576.187961
12444,window_04_7pct,0,5253,1783704576.189591
12445,window_04_7pct,0,5302,1783704576.187673
12446,window_04_7pct,0,5248,1783704578.265753
12447,window_04_7pct,0,5248,1783704578.265942
12448,window_04_7pct,0,5302,1783704578.263862
12449,window_04_7pct,0,5321,1783704578.263749
12450,window_04_7pct,0,5389,1783704578.259721
12453,window_04_7pct,0,5389,1783704584.361941
12454,window_04_7pct,0,5384,1783704584.384856
12455,window_04_7pct,0,5415,1783704584.386717
12458,window_04_7pct,0,7211,1783704556.334842
12459,window_04_7pct,0,7212,1783704556.335524
12463,window_04_7pct,0,6509,1783704586.176784
12465,window_04_7pct,0,6617,1783704589.844415
12467,window_04_7pct,0,7214,1783704589.869177
12469,window_04_7pct,0,7216,1783704589.869003
12470,window_04_7pct,0,5716,1783704593.196862
12473,window_04_7pct,0,5718,1783704593.203372
12474,window_04_7pct,0,5383,1783704593.200774
12478,window_04_7pct,0,5235,1783704575.797394
12480,window_04_7pct,0,7219,1783704534.547442
12481,window_04_7pct,0,7220,1783704590.969145
12482,window_04_7pct,0,7221,1783704590.970728
12484,window_04_7pct,0,7223,1783704590.968896
12485,window_04_7pct,0,7224,1783704590.970185
12486,window_04_7pct,0,7225,1783704590.969954
12487,window_04_7pct,0,7226,1783704541.33028
12488,window_04_7pct,0,7227,1783704541.331134
12489,window_04_7pct,0,7228,1783704541.332016
12490,window_04_7pct,0,7229,1783704541.333443
12491,window_04_7pct,0,7230,1783704517.417062
12495,window_04_7pct,0,7234,1783704534.05939
12496,window_04_7pct,0,7235,1783704534.064151
12498,window_04_7pct,0,7237,1783704534.064046
12501,window_04_7pct,0,6699,1783704607.218826
12503,window_04_7pct,0,5248,1783704609.048003
12504,window_04_7pct,0,5321,1783704609.046467
12505,window_04_7pct,0,6355,1783704609.033109
12506,window_04_7pct,0,5248,1783704609.048244
12508,window_04_7pct,0,5248,1783704609.203736
12509,window_04_7pct,0,5320,1783704609.196398
12510,window_04_7pct,0,5321,1783704609.201775
12514,window_04_7pct,0,5291,1783704610.3494
12515,window_04_7pct,0,5291,1783704610.349455
12516,window_04_7pct,0,5632,1783704610.347486
12517,window_04_7pct,0,6355,1783704610.343215
12518,window_04_7pct,0,6150,1783704610.347406
12519,window_04_7pct,0,7238,1783704550.654854
12520,window_04_7pct,0,7239,1783704570.469487
12522,window_04_7pct,0,7241,1783704573.508621
12523,window_04_7pct,0,7242,1783704570.467212
12524,window_04_7pct,0,7243,1783704570.466971
12526,window_04_7pct,0,7245,1783704573.605349
12527,window_04_7pct,0,7245,1783704573.605187
12528,window_04_7pct,0,7245,1783704573.60656
12529,window_04_7pct,0,7246,1783704573.606828
12530,window_04_7pct,0,7247,1783704573.607099
12531,window_04_7pct,0,7248,1783704550.881984
12533,window_04_7pct,0,7250,1783704550.654398
12535,window_04_7pct,0,7252,1783704550.652209
12536,window_04_7pct,0,7253,1783704550.652025
12538,window_04_7pct,0,7255,1783704585.077257
12539,window_04_7pct,0,7255,1783704585.077082
12540,window_04_7pct,0,7256,1783704585.076229
12541,window_04_7pct,0,7256,1783704585.076435
12542,window_04_7pct,0,7255,1783704585.077449
12543,window_04_7pct,0,5248,1783704619.020661
12544,window_04_7pct,0,5248,1783704619.020887
12545,window_04_7pct,0,5321,1783704619.019104
12546,window_04_7pct,0,5791,1783704618.995056
12548,window_04_7pct,0,5389,1783704620.374854
12550,window_04_7pct,0,5384,1783704620.403204
12551,window_04_7pct,0,5415,1783704620.405352
12554,window_04_7pct,0,7257,1783704483.678672
12555,window_04_7pct,0,7258,1783704604.375577
12556,window_04_7pct,0,5921,1783704611.381437
12557,window_04_7pct,0,7259,1783704611.380947
12560,window_04_7pct,0,7262,1783704611.373269
12561,window_04_7pct,0,7262,1783704611.378848
12562,window_04_7pct,0,7263,1783704596.203965
12564,window_04_7pct,0,7265,1783704586.183212
12567,window_04_7pct,0,7268,1783704586.180682
12569,window_04_7pct,0,7270,1783704615.583789
12571,window_04_7pct,0,7272,1783704615.581636
12573,window_04_7pct,0,7274,1783704615.577138
12574,window_04_7pct,0,5415,1783704647.995296
12576,window_04_7pct,0,5791,1783704647.972244
12577,window_04_7pct,0,5415,1783704647.996912
12579,window_04_7pct,0,7275,1783704570.684334
12580,window_04_7pct,0,7276,1783704556.615426
12581,window_04_7pct,0,7277,1783704570.684954
12582,window_04_7pct,0,7278,1783704570.682916
12583,window_04_7pct,0,7279,1783704570.683096
12589,window_04_7pct,0,7284,1783704618.275566
12590,window_04_7pct,0,7285,1783704599.882974
12592,window_04_7pct,0,6332,1783704647.287481
12593,window_04_7pct,0,7286,1783704647.287247
12595,window_04_7pct,0,7288,1783704647.286064
12596,window_04_7pct,0,7288,1783704647.286131
12597,window_04_7pct,0,7286,1783704647.287056
12598,window_04_7pct,0,7289,1783704652.219797
12600,window_04_7pct,0,7291,1783704654.032238
12601,window_04_7pct,0,7292,1783704651.854197
12602,window_04_7pct,0,7293,1783704654.030688
12603,window_04_7pct,0,7294,1783704654.032891
12604,window_04_7pct,0,7291,1783704654.030802
12605,window_04_7pct,0,7295,1783704654.032018
12606,window_04_7pct,0,7296,1783704582.514523
12607,window_04_7pct,0,7297,1783704582.515693
12608,window_04_7pct,0,5829,1783704582.512981
12609,window_04_7pct,0,7296,1783704582.514338
12610,window_04_7pct,0,5829,1783704582.513064
12611,window_04_7pct,0,7298,1783704582.505827
12612,window_04_7pct,0,5250,1783704656.07306
12613,window_04_7pct,0,5248,1783704656.10253
12614,window_04_7pct,0,5249,1783704656.100675
12615,window_04_7pct,0,5251,1783704656.102152
12616,window_04_7pct,0,5252,1783704656.100007
12618,window_04_7pct,0,5389,1783704658.556358
12620,window_04_7pct,0,5384,1783704658.5811
12621,window_04_7pct,0,5415,1783704658.582507
12622,window_04_7pct,0,7299,1783704483.673444
12624,window_04_7pct,0,7301,1783704483.679285
12626,window_04_7pct,0,7301,1783704483.677675
12628,window_04_7pct,0,7304,1783704609.360102
12629,window_04_7pct,0,7305,1783704609.359014
12630,window_04_7pct,0,7306,1783704609.358744
12633,window_04_7pct,0,7309,1783704649.014645
12634,window_04_7pct,0,7310,1783704649.012813
12637,window_04_7pct,0,7310,1783704649.013025
12639,window_04_7pct,0,5414,1783704671.771184
12641,window_04_7pct,0,5384,1783704671.775932
12642,window_04_7pct,0,5415,1783704671.778092
12647,window_04_7pct,0,7313,1783704672.556708
12648,window_04_7pct,0,6770,1783704672.581205
12649,window_04_7pct,0,5248,1783704673.907838
12651,window_04_7pct,0,5249,1783704673.906093
12652,window_04_7pct,0,5351,1783704673.88144
12653,window_04_7pct,0,5252,1783704673.905719
12655,window_04_7pct,0,7314,1783704635.653834
12656,window_04_7pct,0,7315,1783704635.651789
12659,window_04_7pct,0,7318,1783704635.646549
12660,window_04_7pct,0,7319,1783704635.652079
12661,window_04_7pct,0,7320,1783704636.619603
12663,window_04_7pct,0,7322,1783704654.748965
12665,window_04_7pct,0,7322,1783704654.749653
12668,window_04_7pct,0,7326,1783704623.335488
12669,window_04_7pct,0,7327,1783704642.13947
12671,window_04_7pct,0,7329,1783704642.138874
12672,window_04_7pct,0,7329,1783704642.13923
12673,window_04_7pct,0,7330,1783704653.15419
12674,window_04_7pct,0,7331,1783704653.152116
12675,window_04_7pct,0,7331,1783704653.152296
12676,window_04_7pct,0,7332,1783704653.146885
12679,window_04_7pct,0,7334,1783704671.942601
12682,window_04_7pct,0,7337,1783704671.933928
12683,window_04_7pct,0,7338,1783704671.942277
12686,window_04_7pct,0,7341,1783704641.235482
12688,window_04_7pct,0,7343,1783704641.244317
12689,window_04_7pct,0,7344,1783704641.246665
12690,window_04_7pct,0,7345,1783704641.246843
12691,window_04_7pct,0,7346,1783704687.284896
12693,window_04_7pct,0,7347,1783704687.301885
12694,window_04_7pct,0,7348,1783704687.301988
12695,window_04_7pct,0,5460,1783704687.303234
12697,window_04_7pct,0,6520,1783704693.089177
12698,window_04_7pct,0,7349,1783704679.715963
12707,window_04_7pct,0,5720,1783704699.116854
12708,window_04_7pct,0,5280,1783704699.130516
12709,window_04_7pct,0,5689,1783704693.381089
12710,window_04_7pct,0,5688,1783704693.379094
12711,window_04_7pct,0,5688,1783704693.380152
12712,window_04_7pct,0,7354,1783704693.364663
12713,window_04_7pct,0,5689,1783704693.382422
12715,window_04_7pct,0,5631,1783704702.753032
12716,window_04_7pct,0,5291,1783704702.756458
12717,window_04_7pct,0,6238,1783704702.725328
12720,window_04_7pct,0,7356,1783704643.735
12723,window_04_7pct,0,7359,1783704659.284733
12725,window_04_7pct,0,5721,1783704706.465311
12726,window_04_7pct,0,7361,1783704691.249671
12727,window_04_7pct,0,7361,1783704691.249569
12728,window_04_7pct,0,7362,1783704691.245644
12729,window_04_7pct,0,7361,1783704691.249463
12730,window_04_7pct,0,7362,1783704691.246246
12731,window_04_7pct,0,7363,1783704691.234698
12733,window_04_7pct,0,5682,1783704703.232416
12734,window_04_7pct,0,5682,1783704703.233656
12736,window_04_7pct,0,7365,1783704703.213712
12738,window_04_7pct,0,5320,1783704711.07574
12739,window_04_7pct,0,7367,1783704711.995522
12740,window_04_7pct,0,7368,1783704712.00174
12745,window_04_7pct,0,7371,1783704692.211835
12746,window_04_7pct,0,7372,1783704678.168002
12747,window_04_7pct,0,7373,1783704692.21321
12748,window_04_7pct,0,7374,1783704692.211979
12749,window_04_7pct,0,7375,1783704692.214109
12750,window_04_7pct,0,7375,1783704692.214328
12752,window_04_7pct,0,5384,1783704720.383162
12753,window_04_7pct,0,5414,1783704720.379269
12754,window_04_7pct,0,5415,1783704720.385101
12755,window_04_7pct,0,5415,1783704720.383045
12756,window_04_7pct,0,5248,1783704721.068393
12758,window_04_7pct,0,6150,1783704721.066338
12759,window_04_7pct,0,5632,1783704721.06647
12761,window_04_7pct,0,7376,1783704593.750279
12763,window_04_7pct,0,7378,1783704614.587331
12764,window_04_7pct,0,5235,1783704704.920171
12765,window_04_7pct,0,7379,1783704614.588419
12766,window_04_7pct,0,7380,1783704614.58696
12769,window_04_7pct,0,5291,1783704725.255516
12770,window_04_7pct,0,5293,1783704725.23172
12773,window_04_7pct,0,5294,1783704725.254137
12775,window_04_7pct,0,7382,1783704684.863169
12779,window_04_7pct,0,7384,1783704684.40683
12780,window_04_7pct,0,7385,1783704706.471957
12781,window_04_7pct,0,7386,1783704712.655532
12782,window_04_7pct,0,7387,1783704706.470052
12784,window_04_7pct,0,7389,1783704706.469808
12785,window_04_7pct,0,7390,1783704706.472082
12789,window_04_7pct,0,7391,1783704728.429141
12790,window_04_7pct,0,5383,1783704728.433144
12792,window_04_7pct,0,5635,1783704712.858457
12794,window_04_7pct,0,7392,1783704692.122059
12795,window_04_7pct,0,7393,1783704712.858198
12797,window_04_7pct,0,7394,1783704679.167103
12799,window_04_7pct,0,7396,1783704662.540339
12800,window_04_7pct,0,7397,1783704662.52947
12801,window_04_7pct,0,7398,1783704662.537409
12802,window_04_7pct,0,7399,1783704662.539207
12805,window_04_7pct,0,5719,1783704733.668609
12806,window_04_7pct,0,5383,1783704733.670545
12807,window_04_7pct,0,5383,1783704733.668364
12808,window_04_7pct,0,5978,1783704673.507552
12811,window_04_7pct,0,7402,1783704673.500085
12813,window_04_7pct,0,7403,1783704673.506865
12814,window_04_7pct,0,5320,1783704740.609126
12815,window_04_7pct,0,5248,1783704740.633626
12820,window_04_7pct,0,7404,1783704720.563017
12821,window_04_7pct,0,7404,1783704720.563456
12822,window_04_7pct,0,7405,1783704720.56405
12823,window_04_7pct,0,7406,1783704720.54522
12824,window_04_7pct,0,7404,1783704720.563805
12825,window_04_7pct,0,7406,1783704720.562842
12827,window_04_7pct,0,7408,1783704735.396902
12828,window_04_7pct,0,7409,1783704735.398695
12830,window_04_7pct,0,7411,1783704735.398227
12831,window_04_7pct,0,7412,1783704733.682634
12832,window_04_7pct,0,5324,1783704744.088066
12833,window_04_7pct,0,5248,1783704744.089579
12835,window_04_7pct,0,5259,1783704744.088351
12836,window_04_7pct,0,5258,1783704744.08945
12838,window_04_7pct,0,5320,1783704749.639213
12839,window_04_7pct,0,5248,1783704749.663993
12840,window_04_7pct,0,5321,1783704749.662084
12843,window_04_7pct,0,7413,1783704683.613599
12844,window_04_7pct,0,7413,1783704683.613324
12845,window_04_7pct,0,7414,1783704733.174477
12847,window_04_7pct,0,7416,1783704704.030909
12849,window_04_7pct,0,6690,1783704748.993914
12852,window_04_7pct,0,5669,1783704698.185683
12853,window_04_7pct,0,5669,1783704698.185552
12854,window_04_7pct,0,7419,1783704770.036347
12855,window_04_7pct,0,7419,1783704770.036484
12856,window_04_7pct,0,7420,1783704698.182999
12857,window_04_7pct,0,7421,1783704698.177821
12858,window_04_7pct,0,7422,1783704698.185204
12860,window_04_7pct,0,7424,1783704757.732881
12861,window_04_7pct,0,7425,1783704726.890539
12862,window_04_7pct,0,7426,1783704726.903428
12863,window_04_7pct,0,7427,1783704726.904029
12865,window_04_7pct,0,7429,1783704635.349534
12868,window_04_7pct,0,7432,1783704635.337056
12869,window_04_7pct,0,7433,1783704641.598698
12870,window_04_7pct,0,7434,1783704635.348739
12871,window_04_7pct,0,7435,1783704635.35384
12874,window_04_7pct,0,5719,1783704775.584173
12875,window_04_7pct,0,5383,1783704775.585194
12878,window_04_7pct,0,7436,1783704738.232455
12879,window_04_7pct,0,7437,1783704738.217989
12880,window_04_7pct,0,7438,1783704738.230021
12881,window_04_7pct,0,7439,1783704738.233524
12882,window_04_7pct,0,7440,1783704738.229445
12883,window_04_7pct,0,7441,1783704780.89236
12885,window_04_7pct,0,7441,1783704780.892751
12886,window_04_7pct,0,7441,1783704780.893106
12887,window_04_7pct,0,7442,1783704780.890836
12888,window_04_7pct,0,7443,1783704780.879554
12889,window_04_7pct,0,7162,1783704732.131759
12890,window_04_7pct,0,7444,1783704784.768261
12891,window_04_7pct,0,7445,1783704728.448707
12892,window_04_7pct,0,7444,1783704784.76872
12894,window_04_7pct,0,7447,1783704784.76654
12896,window_04_7pct,0,7448,1783704775.873298
12897,window_04_7pct,0,7449,1783704775.871554
12898,window_04_7pct,0,7450,1783704775.860713
12900,window_04_7pct,0,7452,1783704775.873553
12901,window_04_7pct,0,7453,1783704775.87391
12902,window_04_7pct,0,7454,1783704794.501331
12904,window_04_7pct,0,7174,1783704794.50323
12905,window_04_7pct,0,7454,1783704794.502533
12906,window_04_7pct,0,7454,1783704794.502944
12908,window_04_7pct,0,7457,1783704777.134039
12909,window_04_7pct,0,7457,1783704777.134584
12910,window_04_7pct,0,7458,1783704777.136478
12911,window_04_7pct,0,7459,1783704720.396131
12912,window_04_7pct,0,7457,1783704777.135207
12913,window_04_7pct,0,7460,1783704777.133344
12914,window_04_7pct,0,7461,1783704774.142189
12920,window_04_7pct,0,7465,1783704747.749525
12921,window_04_7pct,0,7466,1783704747.740467
12923,window_04_7pct,0,7468,1783704747.749321
12925,window_04_7pct,0,7470,1783704747.74914
12929,window_04_7pct,0,5791,1783704806.167423
12931,window_04_7pct,0,7471,1783704758.054207
12932,window_04_7pct,0,7472,1783704758.053645
12934,window_04_7pct,0,7474,1783704758.052481
12935,window_04_7pct,0,7475,1783704758.05236
12936,window_04_7pct,0,7476,1783704758.047168
12938,window_04_7pct,0,7477,1783704750.278995
12939,window_04_7pct,0,7478,1783704750.282071
12940,window_04_7pct,0,7479,1783704750.276844
12942,window_04_7pct,0,7481,1783704750.280648
12945,window_04_7pct,0,7484,1783704720.327487
12947,window_04_7pct,0,7486,1783704720.32218
12948,window_04_7pct,0,7487,1783704720.328683
12950,window_04_7pct,0,7489,1783704811.28159
12951,window_04_7pct,0,7490,1783704811.287383
12952,window_04_7pct,0,7491,1783704800.089731
12953,window_04_7pct,0,7491,1783704800.090207
12954,window_04_7pct,0,7491,1783704800.090447
12956,window_04_7pct,0,7493,1783704769.551222
12957,window_04_7pct,0,7491,1783704800.091074
12963,window_04_7pct,0,7497,1783704698.710297
12964,window_04_7pct,0,7498,1783704698.710493
12965,window_04_7pct,0,6729,1783704806.24085
12966,window_04_7pct,0,7499,1783704806.240044
12967,window_04_7pct,0,7500,1783704806.238794
12968,window_04_7pct,0,7501,1783704806.23902
12969,window_04_7pct,0,7502,1783704806.239182
