position,segment_id,segment_label,row_index,window_id,is_attack,ts
1920,1,apache_bench,43764,window_resampled_20pct,1,1783706881.128418
1921,1,apache_bench,43765,window_resampled_20pct,1,1783706881.129273
1922,1,apache_bench,14500,window_05_12pct,1,1783706881.129273
1923,1,apache_bench,14501,window_05_12pct,1,1783706881.130132
1924,1,apache_bench,14502,window_05_12pct,1,1783706881.130974
1925,1,apache_bench,14503,window_05_12pct,1,1783706881.131793
1926,1,apache_bench,14504,window_05_12pct,1,1783706881.132726
1927,1,apache_bench,14505,window_05_12pct,1,1783706881.133561
1928,1,apache_bench,14506,window_05_12pct,1,1783706881.134399
1929,1,apache_bench,43766,window_resampled_20pct,1,1783706881.135189
1930,1,apache_bench,14507,window_05_12pct,1,1783706881.135189
1931,1,apache_bench,14508,window_05_12pct,1,1783706881.136041
1932,1,apache_bench,38934,window_resampled_15pct,1,1783706881.136041
1933,1,apache_bench,43767,window_resampled_20pct,1,1783706881.136891
1934,1,apache_bench,14509,window_05_12pct,1,1783706881.136891
1935,1,apache_bench,14510,window_05_12pct,1,1783706881.137696
1936,1,apache_bench,43768,window_resampled_20pct,1,1783706881.137696
1937,1,apache_bench,14511,window_05_12pct,1,1783706881.138482
1938,1,apache_bench,14512,window_05_12pct,1,1783706881.139265
1939,1,apache_bench,43769,window_resampled_20pct,1,1783706881.139265
1940,1,apache_bench,38935,window_resampled_15pct,1,1783706881.140054
1941,1,apache_bench,14513,window_05_12pct,1,1783706881.140054
1942,1,apache_bench,14514,window_05_12pct,1,1783706881.140637
1943,1,apache_bench,14515,window_05_12pct,1,1783706881.141678
1944,1,apache_bench,14516,window_05_12pct,1,1783706881.142529
1945,1,apache_bench,14517,window_05_12pct,1,1783706881.143399
1946,1,apache_bench,14518,window_05_12pct,1,1783706881.144281
1947,1,apache_bench,38936,window_resampled_15pct,1,1783706881.145218
1948,1,apache_bench,14519,window_05_12pct,1,1783706881.145218
1949,1,apache_bench,14520,window_05_12pct,1,1783706881.145988
1950,1,apache_bench,43770,window_resampled_20pct,1,1783706881.145988
1951,1,apache_bench,14521,window_05_12pct,1,1783706881.146771
1952,1,apache_bench,14522,window_05_12pct,1,1783706881.147597
1953,1,apache_bench,14523,window_05_12pct,1,1783706881.148462
1954,1,apache_bench,43771,window_resampled_20pct,1,1783706881.148462
1955,1,apache_bench,14524,window_05_12pct,1,1783706881.149042
1956,1,apache_bench,14525,window_05_12pct,1,1783706881.150146
1957,1,apache_bench,43772,window_resampled_20pct,1,1783706881.150146
1958,1,apache_bench,14526,window_05_12pct,1,1783706881.150944
1959,1,apache_bench,14527,window_05_12pct,1,1783706881.151796
1960,1,apache_bench,14528,window_05_12pct,1,1783706881.152766
1961,1,apache_bench,14529,window_05_12pct,1,1783706881.153636
1962,1,apache_bench,38937,window_resampled_15pct,1,1783706881.153636
1963,1,apache_bench,43773,window_resampled_20pct,1,1783706881.154435
1964,1,apache_bench,14530,window_05_12pct,1,1783706881.154435
1965,1,apache_bench,14531,window_05_12pct,1,1783706881.155237
1966,1,apache_bench,14532,window_05_12pct,1,1783706881.156077
1967,1,apache_bench,14534,window_05_12pct,1,1783706881.156653
1968,1,apache_bench,14533,window_05_12pct,1,1783706881.157674
1969,1,apache_bench,14536,window_05_12pct,1,1783706881.158494
1970,1,apache_bench,38938,window_resampled_15pct,1,1783706881.158494
1971,1,apache_bench,14535,window_05_12pct,1,1783706881.159307
1972,1,apache_bench,38939,window_resampled_15pct,1,1783706881.159307
1973,1,apache_bench,14537,window_05_12pct,1,1783706881.160116
1974,1,apache_bench,43774,window_resampled_20pct,1,1783706881.160116
1975,1,apache_bench,14538,window_05_12pct,1,1783706881.160918
1976,1,apache_bench,14539,window_05_12pct,1,1783706881.161795
1977,1,apache_bench,14540,window_05_12pct,1,1783706881.163653
1978,1,apache_bench,14541,window_05_12pct,1,1783706881.164451
1979,1,apache_bench,14542,window_05_12pct,1,1783706881.165233
1980,1,apache_bench,38940,window_resampled_15pct,1,1783706881.165233
1981,1,apache_bench,14544,window_05_12pct,1,1783706881.16609
1982,1,apache_bench,43775,window_resampled_20pct,1,1783706881.16609
1983,1,apache_bench,14543,window_05_12pct,1,1783706881.167167
1984,1,apache_bench,43776,window_resampled_20pct,1,1783706881.167167
1985,1,apache_bench,14546,window_05_12pct,1,1783706881.168015
1986,1,apache_bench,43777,window_resampled_20pct,1,1783706881.169034
1987,1,apache_bench,14545,window_05_12pct,1,1783706881.169034
1988,1,apache_bench,14547,window_05_12pct,1,1783706881.169924
1989,1,apache_bench,14548,window_05_12pct,1,1783706881.170653
1990,1,apache_bench,14549,window_05_12pct,1,1783706881.171519
1991,1,apache_bench,43778,window_resampled_20pct,1,1783706881.171519
1992,1,apache_bench,14550,window_05_12pct,1,1783706881.172362
1993,1,apache_bench,38941,window_resampled_15pct,1,1783706881.173187
1994,1,apache_bench,14552,window_05_12pct,1,1783706881.173187
1995,1,apache_bench,14551,window_05_12pct,1,1783706881.174069
1996,1,apache_bench,14554,window_05_12pct,1,1783706881.174958
1997,1,apache_bench,38942,window_resampled_15pct,1,1783706881.175951
1998,1,apache_bench,14553,window_05_12pct,1,1783706881.175951
1999,1,apache_bench,14555,window_05_12pct,1,1783706881.176811
2000,1,apache_bench,43779,window_resampled_20pct,1,1783706881.176811
2001,1,apache_bench,43780,window_resampled_20pct,1,1783706881.177598
2002,1,apache_bench,14557,window_05_12pct,1,1783706881.177598
2003,1,apache_bench,14556,window_05_12pct,1,1783706881.178541
2004,1,apache_bench,43781,window_resampled_20pct,1,1783706881.178541
2005,1,apache_bench,14558,window_05_12pct,1,1783706881.179365
2006,1,apache_bench,43782,window_resampled_20pct,1,1783706881.179365
2007,1,apache_bench,38943,window_resampled_15pct,1,1783706881.180233
2008,1,apache_bench,14559,window_05_12pct,1,1783706881.180233
2009,1,apache_bench,43783,window_resampled_20pct,1,1783706881.181133
2010,1,apache_bench,14560,window_05_12pct,1,1783706881.181133
2011,1,apache_bench,14561,window_05_12pct,1,1783706881.181982
2012,1,apache_bench,14562,window_05_12pct,1,1783706881.182805
2013,1,apache_bench,14563,window_05_12pct,1,1783706881.18369
2014,1,apache_bench,14564,window_05_12pct,1,1783706881.184508
2015,1,apache_bench,14565,window_05_12pct,1,1783706881.185301
2016,1,apache_bench,14566,window_05_12pct,1,1783706881.186191
2017,1,apache_bench,14567,window_05_12pct,1,1783706881.187062
2018,1,apache_bench,43784,window_resampled_20pct,1,1783706881.187062
2019,1,apache_bench,14568,window_05_12pct,1,1783706881.187852
2020,1,apache_bench,38944,window_resampled_15pct,1,1783706881.187852
2021,1,apache_bench,14569,window_05_12pct,1,1783706881.188879
2022,1,apache_bench,14570,window_05_12pct,1,1783706881.189671
2023,1,apache_bench,43785,window_resampled_20pct,1,1783706881.189671
2024,1,apache_bench,14571,window_05_12pct,1,1783706881.190448
2025,1,apache_bench,14572,window_05_12pct,1,1783706881.191267
2026,1,apache_bench,43786,window_resampled_20pct,1,1783706881.192179
2027,1,apache_bench,14574,window_05_12pct,1,1783706881.192179
2028,1,apache_bench,14573,window_05_12pct,1,1783706881.192823
2029,1,apache_bench,14575,window_05_12pct,1,1783706881.193861
2030,1,apache_bench,43787,window_resampled_20pct,1,1783706881.193861
2031,1,apache_bench,14576,window_05_12pct,1,1783706881.194654
2032,1,apache_bench,43788,window_resampled_20pct,1,1783706881.194654
2033,1,apache_bench,14577,window_05_12pct,1,1783706881.195475
2034,1,apache_bench,43789,window_resampled_20pct,1,1783706881.195475
2035,1,apache_bench,14578,window_05_12pct,1,1783706881.196501
2036,1,apache_bench,43790,window_resampled_20pct,1,1783706881.196501
2037,1,apache_bench,38945,window_resampled_15pct,1,1783706881.197325
2038,1,apache_bench,14579,window_05_12pct,1,1783706881.197325
2039,1,apache_bench,38946,window_resampled_15pct,1,1783706881.198262
2040,1,apache_bench,14580,window_05_12pct,1,1783706881.198262
2041,1,apache_bench,14581,window_05_12pct,1,1783706881.198998
2042,1,apache_bench,44123,window_resampled_20pct,1,1783707881.169587
2043,1,apache_bench,16759,window_05_12pct,1,1783707881.169587
2044,1,apache_bench,16760,window_05_12pct,1,1783707881.171224
2045,1,apache_bench,16761,window_05_12pct,1,1783707881.171901
2046,1,apache_bench,39292,window_resampled_15pct,1,1783707881.171901
2047,1,apache_bench,16762,window_05_12pct,1,1783707881.172755
2048,1,apache_bench,39293,window_resampled_15pct,1,1783707881.172755
2049,1,apache_bench,16763,window_05_12pct,1,1783707881.173768
2050,1,apache_bench,16764,window_05_12pct,1,1783707881.174654
2051,1,apache_bench,39294,window_resampled_15pct,1,1783707881.174654
2052,1,apache_bench,16765,window_05_12pct,1,1783707881.175403
2053,1,apache_bench,39295,window_resampled_15pct,1,1783707881.176296
2054,1,apache_bench,16766,window_05_12pct,1,1783707881.176296
2055,1,apache_bench,16767,window_05_12pct,1,1783707881.177139
2056,1,apache_bench,44124,window_resampled_20pct,1,1783707881.177139
2057,1,apache_bench,16768,window_05_12pct,1,1783707881.177972
2058,1,apache_bench,16769,window_05_12pct,1,1783707881.178858
2059,1,apache_bench,16770,window_05_12pct,1,1783707881.179727
2060,1,apache_bench,44125,window_resampled_20pct,1,1783707881.179727
2061,1,apache_bench,44126,window_resampled_20pct,1,1783707881.18053
2062,1,apache_bench,16771,window_05_12pct,1,1783707881.18053
2063,1,apache_bench,16772,window_05_12pct,1,1783707881.181458
2064,1,apache_bench,16773,window_05_12pct,1,1783707881.182294
2065,1,apache_bench,44127,window_resampled_20pct,1,1783707881.182294
2066,1,apache_bench,16774,window_05_12pct,1,1783707881.183181
2067,1,apache_bench,16775,window_05_12pct,1,1783707881.184007
2068,1,apache_bench,44128,window_resampled_20pct,1,1783707881.184007
2069,1,apache_bench,39296,window_resampled_15pct,1,1783707881.184906
2070,1,apache_bench,16776,window_05_12pct,1,1783707881.184906
2071,1,apache_bench,16777,window_05_12pct,1,1783707881.185816
2072,1,apache_bench,16778,window_05_12pct,1,1783707881.186737
2073,1,apache_bench,39297,window_resampled_15pct,1,1783707881.186737
2074,1,apache_bench,16779,window_05_12pct,1,1783707881.187542
2075,1,apache_bench,44129,window_resampled_20pct,1,1783707881.187542
2076,1,apache_bench,16780,window_05_12pct,1,1783707881.188556
2077,1,apache_bench,16781,window_05_12pct,1,1783707881.189392
2078,1,apache_bench,44130,window_resampled_20pct,1,1783707881.189392
2079,1,apache_bench,16782,window_05_12pct,1,1783707881.190227
2080,1,apache_bench,16783,window_05_12pct,1,1783707881.191055
2081,1,apache_bench,39298,window_resampled_15pct,1,1783707881.191055
2082,1,apache_bench,16784,window_05_12pct,1,1783707881.19199
2083,1,apache_bench,39299,window_resampled_15pct,1,1783707881.19199
2084,1,apache_bench,16785,window_05_12pct,1,1783707881.192997
2085,1,apache_bench,44131,window_resampled_20pct,1,1783707881.192997
2086,1,apache_bench,39300,window_resampled_15pct,1,1783707881.193969
2087,1,apache_bench,16786,window_05_12pct,1,1783707881.193969
2088,1,apache_bench,16787,window_05_12pct,1,1783707881.194793
2089,1,apache_bench,39301,window_resampled_15pct,1,1783707881.194793
2090,1,apache_bench,16788,window_05_12pct,1,1783707881.195736
2091,1,apache_bench,44132,window_resampled_20pct,1,1783707881.195736
2092,1,apache_bench,16789,window_05_12pct,1,1783707881.196424
2093,1,apache_bench,16790,window_05_12pct,1,1783707881.197316
2094,1,apache_bench,16791,window_05_12pct,1,1783707881.198245
2095,1,apache_bench,44133,window_resampled_20pct,1,1783707881.199242
2096,1,apache_bench,16792,window_05_12pct,1,1783707881.199242
2097,1,apache_bench,16793,window_05_12pct,1,1783707881.200109
2098,1,apache_bench,44134,window_resampled_20pct,1,1783707881.200109
2099,1,apache_bench,16794,window_05_12pct,1,1783707881.201034
2100,1,apache_bench,16795,window_05_12pct,1,1783707881.201939
2101,1,apache_bench,39302,window_resampled_15pct,1,1783707881.201939
2102,1,apache_bench,16796,window_05_12pct,1,1783707881.202696
2103,1,apache_bench,16797,window_05_12pct,1,1783707881.203463
2104,1,apache_bench,44135,window_resampled_20pct,1,1783707881.203463
2105,1,apache_bench,44136,window_resampled_20pct,1,1783707881.20426
2106,1,apache_bench,16798,window_05_12pct,1,1783707881.20426
2107,1,apache_bench,16799,window_05_12pct,1,1783707881.205055
2108,1,apache_bench,44137,window_resampled_20pct,1,1783707881.205055
2109,1,apache_bench,16800,window_05_12pct,1,1783707881.20605
2110,1,apache_bench,44138,window_resampled_20pct,1,1783707881.20605
2111,1,apache_bench,16801,window_05_12pct,1,1783707881.206892
2112,1,apache_bench,39303,window_resampled_15pct,1,1783707881.206892
2113,1,apache_bench,39304,window_resampled_15pct,1,1783707881.207862
2114,1,apache_bench,16802,window_05_12pct,1,1783707881.207862
2115,1,apache_bench,16803,window_05_12pct,1,1783707881.208669
2116,1,apache_bench,39305,window_resampled_15pct,1,1783707881.208669
2117,1,apache_bench,16804,window_05_12pct,1,1783707881.209632
2118,1,apache_bench,39306,window_resampled_15pct,1,1783707881.209632
2119,1,apache_bench,16805,window_05_12pct,1,1783707881.210658
2120,1,apache_bench,16806,window_05_12pct,1,1783707881.211249
2121,1,apache_bench,44139,window_resampled_20pct,1,1783707881.211249
2122,1,apache_bench,16807,window_05_12pct,1,1783707881.212448
2123,1,apache_bench,44140,window_resampled_20pct,1,1783707881.212448
2124,1,apache_bench,44141,window_resampled_20pct,1,1783707881.213342
2125,1,apache_bench,16808,window_05_12pct,1,1783707881.213342
2126,1,apache_bench,16809,window_05_12pct,1,1783707881.215086
2127,1,apache_bench,16810,window_05_12pct,1,1783707881.215726
2128,1,apache_bench,44142,window_resampled_20pct,1,1783707881.215726
2129,1,apache_bench,16811,window_05_12pct,1,1783707881.216643
2130,1,apache_bench,16812,window_05_12pct,1,1783707881.21753
2131,1,apache_bench,16813,window_05_12pct,1,1783707881.218364
2132,1,apache_bench,44143,window_resampled_20pct,1,1783707881.218364
2133,1,apache_bench,16814,window_05_12pct,1,1783707881.219366
2134,1,apache_bench,16816,window_05_12pct,1,1783707881.220165
2135,1,apache_bench,16815,window_05_12pct,1,1783707881.221066
2136,1,apache_bench,16817,window_05_12pct,1,1783707881.222243
2137,1,apache_bench,44144,window_resampled_20pct,1,1783707881.222243
2138,1,apache_bench,44145,window_resampled_20pct,1,1783707881.222994
2139,1,apache_bench,16818,window_05_12pct,1,1783707881.222994
2140,1,apache_bench,16819,window_05_12pct,1,1783707881.224076
2141,1,apache_bench,16820,window_05_12pct,1,1783707881.225154
2142,1,apache_bench,16821,window_05_12pct,1,1783707881.226157
2143,1,apache_bench,44146,window_resampled_20pct,1,1783707881.226157
2144,1,apache_bench,16822,window_05_12pct,1,1783707881.226947
2145,1,apache_bench,39307,window_resampled_15pct,1,1783707881.227844
2146,1,apache_bench,16824,window_05_12pct,1,1783707881.227844
2147,1,apache_bench,16823,window_05_12pct,1,1783707881.228821
2148,1,apache_bench,44147,window_resampled_20pct,1,1783707881.228821
2149,1,apache_bench,16825,window_05_12pct,1,1783707881.229716
2150,1,apache_bench,16826,window_05_12pct,1,1783707881.230707
2151,1,apache_bench,39308,window_resampled_15pct,1,1783707881.230707
2152,1,apache_bench,44148,window_resampled_20pct,1,1783707881.231563
2153,1,apache_bench,16827,window_05_12pct,1,1783707881.231563
2154,1,apache_bench,16828,window_05_12pct,1,1783707881.232509
2155,1,apache_bench,16829,window_05_12pct,1,1783707881.233408
2156,1,apache_bench,16830,window_05_12pct,1,1783707881.234291
2157,1,apache_bench,39309,window_resampled_15pct,1,1783707881.234291
2158,1,apache_bench,16831,window_05_12pct,1,1783707881.23519
2159,1,apache_bench,16832,window_05_12pct,1,1783707881.236102
2160,1,apache_bench,16833,window_05_12pct,1,1783707881.236957
2161,1,apache_bench,16834,window_05_12pct,1,1783707881.237789
2162,1,apache_bench,16835,window_05_12pct,1,1783707881.238775
2163,1,apache_bench,44149,window_resampled_20pct,1,1783707881.238775
2164,1,apache_bench,16836,window_05_12pct,1,1783707881.239662
2165,1,apache_bench,16837,window_05_12pct,1,1783707881.240626
2166,1,apache_bench,44150,window_resampled_20pct,1,1783707881.240626
2167,1,apache_bench,16838,window_05_12pct,1,1783707881.241585
2168,1,apache_bench,16839,window_05_12pct,1,1783707881.242515
2169,1,apache_bench,44151,window_resampled_20pct,1,1783707881.242515
2170,1,apache_bench,44152,window_resampled_20pct,1,1783707881.243469
2171,1,apache_bench,16840,window_05_12pct,1,1783707881.243469
2172,1,apache_bench,16841,window_05_12pct,1,1783707881.24425
2173,1,apache_bench,44153,window_resampled_20pct,1,1783707881.24425
2174,1,apache_bench,16842,window_05_12pct,1,1783707881.245196
2175,1,apache_bench,16843,window_05_12pct,1,1783707881.246048
2176,1,apache_bench,39310,window_resampled_15pct,1,1783707881.246048
2177,1,apache_bench,16844,window_05_12pct,1,1783707881.247025
2178,1,apache_bench,39311,window_resampled_15pct,1,1783707881.248179
2179,1,apache_bench,16846,window_05_12pct,1,1783707881.248179
2180,1,apache_bench,16845,window_05_12pct,1,1783707881.248919
2181,1,apache_bench,44154,window_resampled_20pct,1,1783707881.248919
2182,1,apache_bench,16847,window_05_12pct,1,1783707881.249852
2183,1,apache_bench,39312,window_resampled_15pct,1,1783707881.249852
2184,1,apache_bench,16848,window_05_12pct,1,1783707881.250751
2185,1,apache_bench,39313,window_resampled_15pct,1,1783707881.251686
2186,1,apache_bench,16849,window_05_12pct,1,1783707881.251686
2187,1,apache_bench,16850,window_05_12pct,1,1783707881.252568
2188,1,apache_bench,44659,window_resampled_20pct,1,1783714379.258145
2189,1,apache_bench,25841,window_07_17pct,1,1783714379.258145
2190,1,apache_bench,25842,window_07_17pct,1,1783714379.259633
2191,1,apache_bench,39830,window_resampled_15pct,1,1783714379.260264
2192,1,apache_bench,25843,window_07_17pct,1,1783714379.260264
2193,1,apache_bench,25844,window_07_17pct,1,1783714379.261088
2194,1,apache_bench,44660,window_resampled_20pct,1,1783714379.261088
2195,1,apache_bench,25845,window_07_17pct,1,1783714379.261921
2196,1,apache_bench,44661,window_resampled_20pct,1,1783714379.261921
2197,1,apache_bench,25846,window_07_17pct,1,1783714379.262737
2198,1,apache_bench,44662,window_resampled_20pct,1,1783714379.262737
2199,1,apache_bench,25847,window_07_17pct,1,1783714379.263556
2200,1,apache_bench,25848,window_07_17pct,1,1783714379.264332
2201,1,apache_bench,25849,window_07_17pct,1,1783714379.265275
2202,1,apache_bench,44663,window_resampled_20pct,1,1783714379.266195
2203,1,apache_bench,25850,window_07_17pct,1,1783714379.266195
2204,1,apache_bench,25851,window_07_17pct,1,1783714379.266979
2205,1,apache_bench,25852,window_07_17pct,1,1783714379.267993
2206,1,apache_bench,44664,window_resampled_20pct,1,1783714379.267993
2207,1,apache_bench,25853,window_07_17pct,1,1783714379.268833
2208,1,apache_bench,25854,window_07_17pct,1,1783714379.269707
2209,1,apache_bench,44665,window_resampled_20pct,1,1783714379.269707
2210,1,apache_bench,39831,window_resampled_15pct,1,1783714379.270706
2211,1,apache_bench,25855,window_07_17pct,1,1783714379.270706
2212,1,apache_bench,25856,window_07_17pct,1,1783714379.271449
2213,1,apache_bench,25857,window_07_17pct,1,1783714379.27227
2214,1,apache_bench,44666,window_resampled_20pct,1,1783714379.27227
2215,1,apache_bench,25858,window_07_17pct,1,1783714379.273127
2216,1,apache_bench,44667,window_resampled_20pct,1,1783714379.273127
2217,1,apache_bench,25859,window_07_17pct,1,1783714379.274012
2218,1,apache_bench,25860,window_07_17pct,1,1783714379.274829
2219,1,apache_bench,44668,window_resampled_20pct,1,1783714379.274829
2220,1,apache_bench,44669,window_resampled_20pct,1,1783714379.275631
2221,1,apache_bench,25861,window_07_17pct,1,1783714379.275631
2222,1,apache_bench,25862,window_07_17pct,1,1783714379.276659
2223,1,apache_bench,39832,window_resampled_15pct,1,1783714379.277497
2224,1,apache_bench,25863,window_07_17pct,1,1783714379.277497
2225,1,apache_bench,25864,window_07_17pct,1,1783714379.278497
2226,1,apache_bench,25865,window_07_17pct,1,1783714379.279259
2227,1,apache_bench,44670,window_resampled_20pct,1,1783714379.28019
2228,1,apache_bench,25866,window_07_17pct,1,1783714379.28019
2229,1,apache_bench,25867,window_07_17pct,1,1783714379.280999
2230,1,apache_bench,39833,window_resampled_15pct,1,1783714379.280999
2231,1,apache_bench,44671,window_resampled_20pct,1,1783714379.281836
2232,1,apache_bench,25868,window_07_17pct,1,1783714379.281836
2233,1,apache_bench,44672,window_resampled_20pct,1,1783714379.282739
2234,1,apache_bench,25869,window_07_17pct,1,1783714379.282739
2235,1,apache_bench,25870,window_07_17pct,1,1783714379.283702
2236,1,apache_bench,39834,window_resampled_15pct,1,1783714379.283702
2237,1,apache_bench,25871,window_07_17pct,1,1783714379.28445
2238,1,apache_bench,25872,window_07_17pct,1,1783714379.284987
2239,1,apache_bench,44673,window_resampled_20pct,1,1783714379.284987
2240,1,apache_bench,25873,window_07_17pct,1,1783714379.28608
2241,1,apache_bench,25874,window_07_17pct,1,1783714379.286987
2242,1,apache_bench,25875,window_07_17pct,1,1783714379.287803
2243,1,apache_bench,25876,window_07_17pct,1,1783714379.288794
2244,1,apache_bench,25877,window_07_17pct,1,1783714379.289772
2245,1,apache_bench,25878,window_07_17pct,1,1783714379.290626
2246,1,apache_bench,44674,window_resampled_20pct,1,1783714379.290626
2247,1,apache_bench,44675,window_resampled_20pct,1,1783714379.291464
2248,1,apache_bench,25879,window_07_17pct,1,1783714379.291464
2249,1,apache_bench,44676,window_resampled_20pct,1,1783714379.292289
2250,1,apache_bench,25880,window_07_17pct,1,1783714379.292289
2251,1,apache_bench,25881,window_07_17pct,1,1783714379.292833
2252,1,apache_bench,39835,window_resampled_15pct,1,1783714379.292833
2253,1,apache_bench,39836,window_resampled_15pct,1,1783714379.293941
2254,1,apache_bench,25882,window_07_17pct,1,1783714379.293941
2255,1,apache_bench,25883,window_07_17pct,1,1783714379.295017
2256,1,apache_bench,44677,window_resampled_20pct,1,1783714379.295988
2257,1,apache_bench,25884,window_07_17pct,1,1783714379.295988
2258,1,apache_bench,39837,window_resampled_15pct,1,1783714379.296815
2259,1,apache_bench,25885,window_07_17pct,1,1783714379.296815
2260,1,apache_bench,25886,window_07_17pct,1,1783714379.297876
2261,1,apache_bench,44678,window_resampled_20pct,1,1783714379.299039
2262,1,apache_bench,25887,window_07_17pct,1,1783714379.299039
2263,1,apache_bench,25888,window_07_17pct,1,1783714379.2999
2264,1,apache_bench,39838,window_resampled_15pct,1,1783714379.2999
2265,1,apache_bench,25889,window_07_17pct,1,1783714379.300889
2266,1,apache_bench,44679,window_resampled_20pct,1,1783714379.300889
2267,1,apache_bench,25890,window_07_17pct,1,1783714379.301949
2268,1,apache_bench,25891,window_07_17pct,1,1783714379.303993
2269,1,apache_bench,44680,window_resampled_20pct,1,1783714379.303993
2270,1,apache_bench,25892,window_07_17pct,1,1783714379.30476
2271,1,apache_bench,25893,window_07_17pct,1,1783714379.30561
2272,1,apache_bench,39839,window_resampled_15pct,1,1783714379.30658
2273,1,apache_bench,25894,window_07_17pct,1,1783714379.30658
2274,1,apache_bench,25895,window_07_17pct,1,1783714379.307619
2275,1,apache_bench,25896,window_07_17pct,1,1783714379.308511
2276,1,apache_bench,44681,window_resampled_20pct,1,1783714379.308511
2277,1,apache_bench,25897,window_07_17pct,1,1783714379.309461
2278,1,apache_bench,44682,window_resampled_20pct,1,1783714379.310375
2279,1,apache_bench,25898,window_07_17pct,1,1783714379.310375
2280,1,apache_bench,25899,window_07_17pct,1,1783714379.311296
2281,1,apache_bench,39840,window_resampled_15pct,1,1783714379.311296
2282,1,apache_bench,25900,window_07_17pct,1,1783714379.312256
2283,1,apache_bench,25901,window_07_17pct,1,1783714379.313102
2284,1,apache_bench,25902,window_07_17pct,1,1783714379.313919
2285,1,apache_bench,39841,window_resampled_15pct,1,1783714379.313919
2286,1,apache_bench,25903,window_07_17pct,1,1783714379.314938
2287,1,apache_bench,25904,window_07_17pct,1,1783714379.315826
2288,1,apache_bench,25905,window_07_17pct,1,1783714379.316677
2289,1,apache_bench,44683,window_resampled_20pct,1,1783714379.316677
2290,1,apache_bench,44684,window_resampled_20pct,1,1783714379.317547
2291,1,apache_bench,25906,window_07_17pct,1,1783714379.317547
2292,1,apache_bench,44685,window_resampled_20pct,1,1783714379.318443
2293,1,apache_bench,25907,window_07_17pct,1,1783714379.318443
2294,1,apache_bench,25908,window_07_17pct,1,1783714379.319556
2295,1,apache_bench,25909,window_07_17pct,1,1783714379.3205
2296,1,apache_bench,44686,window_resampled_20pct,1,1783714379.3205
2297,1,apache_bench,39842,window_resampled_15pct,1,1783714379.321288
2298,1,apache_bench,25910,window_07_17pct,1,1783714379.321288
2299,1,apache_bench,44687,window_resampled_20pct,1,1783714379.322139
2300,1,apache_bench,25911,window_07_17pct,1,1783714379.322139
2301,1,apache_bench,25912,window_07_17pct,1,1783714379.322983
2302,1,apache_bench,44688,window_resampled_20pct,1,1783714379.32397
2303,1,apache_bench,25913,window_07_17pct,1,1783714379.32397
2304,1,apache_bench,39843,window_resampled_15pct,1,1783714379.324816
2305,1,apache_bench,25914,window_07_17pct,1,1783714379.324816
2306,1,apache_bench,25915,window_07_17pct,1,1783714379.325759
2307,1,apache_bench,39844,window_resampled_15pct,1,1783714379.32685
2308,1,apache_bench,25916,window_07_17pct,1,1783714379.32685
2309,1,apache_bench,44689,window_resampled_20pct,1,1783714379.327618
2310,1,apache_bench,25917,window_07_17pct,1,1783714379.327618
2311,1,apache_bench,25918,window_07_17pct,1,1783714379.328422
2312,1,apache_bench,44690,window_resampled_20pct,1,1783714379.329288
2313,1,apache_bench,25919,window_07_17pct,1,1783714379.329288
2314,1,apache_bench,25920,window_07_17pct,1,1783714379.330286
2315,1,apache_bench,44691,window_resampled_20pct,1,1783714379.330286
2316,1,apache_bench,39845,window_resampled_15pct,1,1783714379.331262
2317,1,apache_bench,25921,window_07_17pct,1,1783714379.331262
2318,1,apache_bench,25922,window_07_17pct,1,1783714379.332021
2319,1,apache_bench,25923,window_07_17pct,1,1783714379.332919
2320,1,apache_bench,25924,window_07_17pct,1,1783714379.333884
2321,1,apache_bench,25925,window_07_17pct,1,1783714379.334845
2322,1,apache_bench,25926,window_07_17pct,1,1783714379.335925
2323,1,apache_bench,39846,window_resampled_15pct,1,1783714379.335925
2324,1,apache_bench,25927,window_07_17pct,1,1783714379.33689
2325,1,apache_bench,25928,window_07_17pct,1,1783714379.337714
2326,1,apache_bench,39847,window_resampled_15pct,1,1783714379.337714
2327,1,apache_bench,25929,window_07_17pct,1,1783714379.338599
2328,1,apache_bench,44692,window_resampled_20pct,1,1783714379.338599
2329,1,apache_bench,39848,window_resampled_15pct,1,1783714379.339679
2330,1,apache_bench,25930,window_07_17pct,1,1783714379.339679
2331,1,apache_bench,25931,window_07_17pct,1,1783714379.340504
2332,1,apache_bench,39849,window_resampled_15pct,1,1783714379.340504
2333,1,apache_bench,25932,window_07_17pct,1,1783714379.341194
2334,1,apache_bench,25933,window_07_17pct,1,1783714379.342309
2335,1,apache_bench,25934,window_07_17pct,1,1783714379.343424
2336,1,apache_bench,25935,window_07_17pct,1,1783714379.344232
2337,1,apache_bench,25936,window_07_17pct,1,1783714379.345316
2338,1,apache_bench,25937,window_07_17pct,1,1783714379.346171
2339,1,apache_bench,39850,window_resampled_15pct,1,1783714379.346171
2340,1,apache_bench,44693,window_resampled_20pct,1,1783714379.347062
2341,1,apache_bench,25938,window_07_17pct,1,1783714379.347062
2342,1,apache_bench,25939,window_07_17pct,1,1783714379.347832
2343,1,apache_bench,25940,window_07_17pct,1,1783714379.348853
2344,1,apache_bench,39851,window_resampled_15pct,1,1783714379.348853
2345,1,apache_bench,25941,window_07_17pct,1,1783714379.350344
2346,1,apache_bench,39852,window_resampled_15pct,1,1783714379.350344
