row_index,window_id,is_attack,signature_id,ts
4050,window_02_3pct,0,2500,1783697457.624898
4052,window_02_3pct,0,2502,1783697457.631363
4053,window_02_3pct,0,2503,1783697457.629035
4054,window_02_3pct,0,431,1783697453.927711
4056,window_02_3pct,0,2505,1783697343.305146
4059,window_02_3pct,0,2507,1783697387.877496
4060,window_02_3pct,0,2508,1783697387.877739
4061,window_02_3pct,0,790,1783697463.482728
4062,window_02_3pct,0,421,1783697463.508065
4063,window_02_3pct,0,423,1783697463.505757
4067,window_02_3pct,0,2510,1783697442.240318
4068,window_02_3pct,0,2511,1783697442.240837
4069,window_02_3pct,0,2510,1783697442.240514
4070,window_02_3pct,0,2510,1783697442.240688
4071,window_02_3pct,0,2512,1783697442.239742
4072,window_02_3pct,0,421,1783697464.585391
4073,window_02_3pct,0,692,1783697464.57888
4074,window_02_3pct,0,605,1783697464.583334
4075,window_02_3pct,0,537,1783697464.585223
4076,window_02_3pct,0,693,1783697464.583134
4077,window_02_3pct,0,2513,1783697450.136952
4079,window_02_3pct,0,2515,1783697450.139786
4081,window_02_3pct,0,2516,1783697450.125263
4082,window_02_3pct,0,2517,1783697450.13647
4083,window_02_3pct,0,2518,1783697466.264741
4084,window_02_3pct,0,2519,1783697466.262772
4085,window_02_3pct,0,2520,1783697466.263946
4087,window_02_3pct,0,2520,1783697466.263596
4088,window_02_3pct,0,2519,1783697466.262946
4090,window_02_3pct,0,2523,1783697404.800802
4091,window_02_3pct,0,2524,1783697404.799474
4092,window_02_3pct,0,2525,1783697404.80113
4094,window_02_3pct,0,2527,1783697404.800568
4095,window_02_3pct,0,431,1783697470.803016
4099,window_02_3pct,0,2531,1783697329.627264
4100,window_02_3pct,0,2532,1783697329.625376
4101,window_02_3pct,0,431,1783697486.945425
4102,window_02_3pct,0,2533,1783697421.716036
4103,window_02_3pct,0,2533,1783697421.71587
4104,window_02_3pct,0,566,1783697494.432028
4105,window_02_3pct,0,2534,1783697464.035809
4106,window_02_3pct,0,2535,1783697464.041621
4107,window_02_3pct,0,2536,1783697464.040578
4108,window_02_3pct,0,2537,1783697464.041948
4110,window_02_3pct,0,2535,1783697464.041817
4111,window_02_3pct,0,421,1783697499.280547
4112,window_02_3pct,0,604,1783697499.254973
4113,window_02_3pct,0,605,1783697499.278994
4114,window_02_3pct,0,537,1783697499.28018
4115,window_02_3pct,0,606,1783697499.278381
4119,window_02_3pct,0,2541,1783697470.80445
4120,window_02_3pct,0,2542,1783697470.812545
4121,window_02_3pct,0,2543,1783697371.906319
4122,window_02_3pct,0,2544,1783697408.471407
4123,window_02_3pct,0,2545,1783697408.468213
4124,window_02_3pct,0,2546,1783697408.470926
4128,window_02_3pct,0,2549,1783697329.624208
4129,window_02_3pct,0,2550,1783697486.947302
4130,window_02_3pct,0,2550,1783697486.947598
4131,window_02_3pct,0,2550,1783697486.948773
4132,window_02_3pct,0,548,1783697506.312029
4133,window_02_3pct,0,421,1783697506.336555
4134,window_02_3pct,0,549,1783697506.334824
4136,window_02_3pct,0,680,1783697506.334691
4137,window_02_3pct,0,548,1783697506.969327
4138,window_02_3pct,0,421,1783697507.003726
4142,window_02_3pct,0,537,1783697507.00216
4143,window_02_3pct,0,431,1783697506.311157
4144,window_02_3pct,0,2551,1783697464.993928
4145,window_02_3pct,0,2552,1783697464.992962
4148,window_02_3pct,0,2554,1783697464.993515
4149,window_02_3pct,0,2555,1783697464.985775
4150,window_02_3pct,0,2556,1783697461.662727
4152,window_02_3pct,0,2558,1783697461.670146
4153,window_02_3pct,0,2558,1783697461.671366
4155,window_02_3pct,0,2558,1783697461.669653
4156,window_02_3pct,0,2560,1783697457.939791
4157,window_02_3pct,0,2561,1783697457.941411
4158,window_02_3pct,0,2562,1783697457.934913
4159,window_02_3pct,0,2563,1783697457.939936
4160,window_02_3pct,0,2564,1783697457.941026
4161,window_02_3pct,0,2565,1783697457.941765
4162,window_02_3pct,0,2566,1783697430.365653
4164,window_02_3pct,0,2568,1783697454.230049
4165,window_02_3pct,0,2568,1783697454.230369
4166,window_02_3pct,0,2568,1783697454.230734
4167,window_02_3pct,0,2569,1783697454.229377
4168,window_02_3pct,0,431,1783697521.987001
4169,window_02_3pct,0,2570,1783697519.309108
4170,window_02_3pct,0,2571,1783697519.314335
4171,window_02_3pct,0,2572,1783697512.771903
4172,window_02_3pct,0,2573,1783697512.775875
4175,window_02_3pct,0,2575,1783697512.776797
4176,window_02_3pct,0,2576,1783697512.775769
4177,window_02_3pct,0,2577,1783697467.956632
4178,window_02_3pct,0,2578,1783697467.951869
4179,window_02_3pct,0,2577,1783697467.95692
4180,window_02_3pct,0,2579,1783697467.957819
4182,window_02_3pct,0,2581,1783697467.957948
4183,window_02_3pct,0,2582,1783697510.189714
4185,window_02_3pct,0,2358,1783697515.986418
4186,window_02_3pct,0,2584,1783697515.985715
4189,window_02_3pct,0,2585,1783697500.72353
4190,window_02_3pct,0,2586,1783697500.723368
4191,window_02_3pct,0,2587,1783697500.725489
4192,window_02_3pct,0,762,1783697500.72568
4193,window_02_3pct,0,2588,1783697500.717485
4194,window_02_3pct,0,2589,1783697501.509655
4195,window_02_3pct,0,2590,1783697501.508022
4196,window_02_3pct,0,2591,1783697501.509908
4197,window_02_3pct,0,2592,1783697501.509333
4198,window_02_3pct,0,2593,1783697501.507849
4199,window_02_3pct,0,2594,1783697500.933222
4200,window_02_3pct,0,421,1783697529.69464
4201,window_02_3pct,0,605,1783697529.693327
4202,window_02_3pct,0,421,1783697529.694936
4204,window_02_3pct,0,693,1783697529.692883
4205,window_02_3pct,0,942,1783697529.670896
4206,window_02_3pct,0,421,1783697529.69945
4207,window_02_3pct,0,465,1783697529.697979
4208,window_02_3pct,0,465,1783697529.699167
4209,window_02_3pct,0,465,1783697529.699251
4210,window_02_3pct,0,465,1783697529.69767
4211,window_02_3pct,0,2181,1783697521.994031
4212,window_02_3pct,0,2595,1783697521.993625
4213,window_02_3pct,0,2596,1783697521.992294
4214,window_02_3pct,0,2595,1783697521.993463
4215,window_02_3pct,0,2596,1783697521.992433
4216,window_02_3pct,0,2597,1783697521.987931
4219,window_02_3pct,0,2600,1783697528.132973
4220,window_02_3pct,0,2600,1783697528.133158
4221,window_02_3pct,0,2601,1783697528.129086
4223,window_02_3pct,0,995,1783697537.845219
4224,window_02_3pct,0,973,1783697537.84126
4225,window_02_3pct,0,942,1783697537.847456
4228,window_02_3pct,0,2603,1783697537.848356
4229,window_02_3pct,0,2604,1783697398.161019
4230,window_02_3pct,0,2605,1783697493.860636
4231,window_02_3pct,0,2606,1783697493.860636
4232,window_02_3pct,0,2607,1783697421.713117
4233,window_02_3pct,0,2608,1783697421.715661
4234,window_02_3pct,0,2609,1783697421.712917
4236,window_02_3pct,0,463,1783697542.466303
4238,window_02_3pct,0,460,1783697542.488163
4239,window_02_3pct,0,464,1783697542.490043
4240,window_02_3pct,0,431,1783697537.840225
4241,window_02_3pct,0,976,1783697545.99839
4242,window_02_3pct,0,979,1783697545.995922
4243,window_02_3pct,0,979,1783697545.998168
4244,window_02_3pct,0,978,1783697545.995688
4245,window_02_3pct,0,2610,1783697545.962118
4246,window_02_3pct,0,2611,1783695948.852725
4248,window_02_3pct,0,2613,1783697470.983345
4249,window_02_3pct,0,2614,1783697470.980214
4250,window_02_3pct,0,2615,1783697470.964877
4251,window_02_3pct,0,2613,1783697470.984908
4256,window_02_3pct,0,944,1783697547.810021
4258,window_02_3pct,0,945,1783697547.808724
4262,window_02_3pct,0,2621,1783697451.2953
4263,window_02_3pct,0,2622,1783697451.286473
4265,window_02_3pct,0,2624,1783697503.808673
4267,window_02_3pct,0,2626,1783697472.304263
4269,window_02_3pct,0,2624,1783697503.808425
4270,window_02_3pct,0,2628,1783697503.807637
4275,window_02_3pct,0,745,1783697549.4937
4276,window_02_3pct,0,444,1783697549.870136
4277,window_02_3pct,0,1185,1783697549.869985
4279,window_02_3pct,0,1185,1783697549.867466
4281,window_02_3pct,0,2629,1783697471.502746
4282,window_02_3pct,0,2630,1783697471.496496
4283,window_02_3pct,0,2631,1783697471.497624
4284,window_02_3pct,0,2632,1783697495.103424
4286,window_02_3pct,0,2634,1783697471.502304
4288,window_02_3pct,0,2636,1783697539.060483
4289,window_02_3pct,0,976,1783697556.570105
4290,window_02_3pct,0,2637,1783697539.047651
4291,window_02_3pct,0,2638,1783697539.064059
4294,window_02_3pct,0,2640,1783697473.095001
4295,window_02_3pct,0,2640,1783697473.09588
4296,window_02_3pct,0,2641,1783697473.100791
4298,window_02_3pct,0,431,1783697560.866756
4300,window_02_3pct,0,2644,1783697562.174687
4301,window_02_3pct,0,2644,1783697562.174969
4302,window_02_3pct,0,2645,1783697562.174212
4303,window_02_3pct,0,2646,1783697562.173231
4304,window_02_3pct,0,2647,1783697562.172669
4306,window_02_3pct,0,2649,1783697560.872998
4310,window_02_3pct,0,2650,1783697546.043041
4311,window_02_3pct,0,2651,1783697552.467933
4312,window_02_3pct,0,2652,1783697546.033718
4313,window_02_3pct,0,2502,1783697577.052004
4314,window_02_3pct,0,2653,1783697577.050733
4316,window_02_3pct,0,2502,1783697577.052302
4317,window_02_3pct,0,2655,1783697577.050477
4318,window_02_3pct,0,2656,1783697481.520473
4319,window_02_3pct,0,2657,1783697481.524961
4320,window_02_3pct,0,2658,1783697494.935039
4321,window_02_3pct,0,2659,1783697494.932946
4322,window_02_3pct,0,2660,1783697494.936284
4323,window_02_3pct,0,2661,1783697546.538216
4324,window_02_3pct,0,2662,1783697546.532294
4326,window_02_3pct,0,2664,1783697546.540178
4327,window_02_3pct,0,2665,1783697546.539683
4328,window_02_3pct,0,2666,1783697546.537931
4329,window_02_3pct,0,2667,1783697581.094752
4330,window_02_3pct,0,431,1783697577.028646
4331,window_02_3pct,0,421,1783697585.127573
4333,window_02_3pct,0,833,1783697585.102196
4334,window_02_3pct,0,421,1783697585.127778
4335,window_02_3pct,0,549,1783697585.125936
4336,window_02_3pct,0,2668,1783697581.100896
4337,window_02_3pct,0,2669,1783697581.098721
4338,window_02_3pct,0,2670,1783697581.098817
4339,window_02_3pct,0,2671,1783697581.098622
4340,window_02_3pct,0,2672,1783697581.101023
4341,window_02_3pct,0,421,1783697586.820781
4348,window_02_3pct,0,2674,1783697545.248198
4349,window_02_3pct,0,2675,1783697529.740532
4350,window_02_3pct,0,2676,1783697545.246575
4351,window_02_3pct,0,2677,1783697545.248012
4353,window_02_3pct,0,2679,1783697532.153957
4354,window_02_3pct,0,2680,1783697532.158931
4355,window_02_3pct,0,2680,1783697532.156056
4356,window_02_3pct,0,2681,1783697507.040122
4358,window_02_3pct,0,2683,1783697532.161863
4359,window_02_3pct,0,2684,1783697586.929489
4360,window_02_3pct,0,2685,1783697586.934598
4362,window_02_3pct,0,2687,1783697586.934699
4363,window_02_3pct,0,2685,1783697586.934349
4366,window_02_3pct,0,942,1783697597.494805
4368,window_02_3pct,0,944,1783697597.500453
4369,window_02_3pct,0,945,1783697597.498299
4371,window_02_3pct,0,2690,1783697556.264311
4373,window_02_3pct,0,2690,1783697556.264189
4374,window_02_3pct,0,2692,1783697556.264675
4375,window_02_3pct,0,2693,1783697550.97665
4376,window_02_3pct,0,431,1783697597.49391
4377,window_02_3pct,0,421,1783697603.433654
4378,window_02_3pct,0,604,1783697603.407344
4379,window_02_3pct,0,421,1783697603.433795
4380,window_02_3pct,0,537,1783697603.433243
4381,window_02_3pct,0,605,1783697603.432415
4382,window_02_3pct,0,606,1783697603.432163
4384,window_02_3pct,0,2695,1783697568.166859
4385,window_02_3pct,0,2696,1783697536.026871
4386,window_02_3pct,0,2697,1783697541.378187
4387,window_02_3pct,0,2698,1783697536.032963
4388,window_02_3pct,0,2699,1783697541.386599
4389,window_02_3pct,0,549,1783697605.581833
4390,window_02_3pct,0,548,1783697605.556742
4391,window_02_3pct,0,421,1783697605.583369
4393,window_02_3pct,0,680,1783697605.581664
4394,window_02_3pct,0,2700,1783697563.274304
4396,window_02_3pct,0,2702,1783697473.093905
4400,window_02_3pct,0,2703,1783697561.712653
4401,window_02_3pct,0,2704,1783697561.718899
4402,window_02_3pct,0,2705,1783697561.718709
4403,window_02_3pct,0,2706,1783697561.717998
4404,window_02_3pct,0,2706,1783697561.717783
4405,window_02_3pct,0,2707,1783697561.71965
4406,window_02_3pct,0,2558,1783697556.848645
4407,window_02_3pct,0,2708,1783697556.84478
4409,window_02_3pct,0,2558,1783697556.848458
4410,window_02_3pct,0,2710,1783697556.84709
4411,window_02_3pct,0,2711,1783697556.8359
4412,window_02_3pct,0,464,1783697614.916529
4413,window_02_3pct,0,548,1783697614.892791
4416,window_02_3pct,0,745,1783697614.916391
4417,window_02_3pct,0,2712,1783697555.8968
4418,window_02_3pct,0,2713,1783697555.884082
4421,window_02_3pct,0,2716,1783697555.902874
4422,window_02_3pct,0,2717,1783697555.903117
4423,window_02_3pct,0,431,1783697612.223039
4424,window_02_3pct,0,552,1783697617.300644
4427,window_02_3pct,0,552,1783697617.302551
4429,window_02_3pct,0,2718,1783697563.595593
4430,window_02_3pct,0,2719,1783697563.596414
4431,window_02_3pct,0,2720,1783697563.593973
4433,window_02_3pct,0,2722,1783697563.596115
4434,window_02_3pct,0,2722,1783697563.594184
4435,window_02_3pct,0,2723,1783697612.223039
4436,window_02_3pct,0,2724,1783697612.22976
4437,window_02_3pct,0,2725,1783697603.675348
4438,window_02_3pct,0,2511,1783697603.676449
4439,window_02_3pct,0,2511,1783697603.676708
4440,window_02_3pct,0,2726,1783697603.671148
4441,window_02_3pct,0,2512,1783697603.676327
4443,window_02_3pct,0,2728,1783697598.939801
4444,window_02_3pct,0,2729,1783697598.933041
4445,window_02_3pct,0,2730,1783697598.938773
4446,window_02_3pct,0,2731,1783697598.940253
4447,window_02_3pct,0,2732,1783697598.93891
4448,window_02_3pct,0,2732,1783697598.939939
4449,window_02_3pct,0,1977,1783697622.75443
4450,window_02_3pct,0,2733,1783697622.751323
4451,window_02_3pct,0,2734,1783697622.736594
4454,window_02_3pct,0,2737,1783697564.02158
4455,window_02_3pct,0,2738,1783697488.928062
4456,window_02_3pct,0,2739,1783697504.845158
4457,window_02_3pct,0,2740,1783697504.844068
4458,window_02_3pct,0,2741,1783697488.934944
4459,window_02_3pct,0,2739,1783697504.844908
4460,window_02_3pct,0,2739,1783697504.839315
4461,window_02_3pct,0,421,1783697629.818807
4463,window_02_3pct,0,646,1783697629.796367
4464,window_02_3pct,0,537,1783697629.818652
4465,window_02_3pct,0,630,1783697629.816692
4466,window_02_3pct,0,2742,1783697570.675527
4467,window_02_3pct,0,2743,1783697570.668977
4468,window_02_3pct,0,2744,1783697570.67368
4469,window_02_3pct,0,2745,1783697570.675771
4470,window_02_3pct,0,2745,1783697570.673912
4471,window_02_3pct,0,2746,1783697570.675358
4472,window_02_3pct,0,431,1783697627.39156
4473,window_02_3pct,0,2747,1783697575.294577
4474,window_02_3pct,0,2748,1783697575.293687
4475,window_02_3pct,0,2747,1783697575.293844
4476,window_02_3pct,0,2749,1783697575.295031
4477,window_02_3pct,0,2748,1783697575.294861
4478,window_02_3pct,0,2750,1783697575.288656
4479,window_02_3pct,0,2751,1783697595.278025
4481,window_02_3pct,0,2753,1783697564.950132
4482,window_02_3pct,0,2754,1783697595.272325
4483,window_02_3pct,0,2755,1783697595.277646
4484,window_02_3pct,0,2756,1783697595.277509
4485,window_02_3pct,0,2757,1783697527.827798
4486,window_02_3pct,0,2758,1783697564.021454
4487,window_02_3pct,0,2759,1783697564.021331
4488,window_02_3pct,0,2760,1783697564.021405
4489,window_02_3pct,0,2759,1783697564.021405
4490,window_02_3pct,0,2358,1783697627.394165
4492,window_02_3pct,0,2761,1783697591.088946
4493,window_02_3pct,0,2244,1783697591.088612
4494,window_02_3pct,0,2762,1783697591.087625
4496,window_02_3pct,0,2244,1783697591.088416
4497,window_02_3pct,0,566,1783697644.925599
4498,window_02_3pct,0,2764,1783697553.163985
4500,window_02_3pct,0,2766,1783697553.164785
4501,window_02_3pct,0,2767,1783697553.151777
4502,window_02_3pct,0,2768,1783697553.1679
4503,window_02_3pct,0,2769,1783697607.15986
4504,window_02_3pct,0,2770,1783697607.163832
4505,window_02_3pct,0,2769,1783697607.160357
4506,window_02_3pct,0,2624,1783697607.164169
4507,window_02_3pct,0,2624,1783697607.165399
4509,window_02_3pct,0,431,1783697663.72951
4510,window_02_3pct,0,2772,1783697666.07714
4511,window_02_3pct,0,2773,1783697666.062579
4512,window_02_3pct,0,2772,1783697666.077517
4513,window_02_3pct,0,2772,1783697666.077356
4514,window_02_3pct,0,2774,1783697666.071612
4515,window_02_3pct,0,2774,1783697666.072765
4516,window_02_3pct,0,2775,1783697624.404054
4517,window_02_3pct,0,2776,1783697624.396964
4518,window_02_3pct,0,2777,1783697624.403816
4521,window_02_3pct,0,2779,1783697624.403259
4523,window_02_3pct,0,2781,1783697636.547415
4525,window_02_3pct,0,2782,1783697636.537
4530,window_02_3pct,0,2787,1783697637.688307
4532,window_02_3pct,0,431,1783697678.940656
4533,window_02_3pct,0,2385,1783697678.957711
4534,window_02_3pct,0,2412,1783697678.954743
4535,window_02_3pct,0,2412,1783697678.95371
4536,window_02_3pct,0,2385,1783697678.959294
4537,window_02_3pct,0,2789,1783697678.956151
4538,window_02_3pct,0,2790,1783697678.94271
4539,window_02_3pct,0,421,1783697688.342276
4540,window_02_3pct,0,421,1783697688.342609
4545,window_02_3pct,0,2791,1783697662.124108
4546,window_02_3pct,0,2792,1783697662.125477
4548,window_02_3pct,0,2792,1783697662.125896
4550,window_02_3pct,0,2792,1783697662.125736
4551,window_02_3pct,0,2795,1783697669.548847
4552,window_02_3pct,0,2795,1783697669.551189
4553,window_02_3pct,0,2796,1783697637.016358
4554,window_02_3pct,0,2797,1783697669.545287
4555,window_02_3pct,0,2798,1783697669.543962
4556,window_02_3pct,0,2797,1783697669.54624
4557,window_02_3pct,0,2799,1783697677.875846
4558,window_02_3pct,0,2800,1783697677.880759
4560,window_02_3pct,0,2802,1783697677.880998
4561,window_02_3pct,0,2803,1783697677.87952
4562,window_02_3pct,0,2803,1783697677.880585
4563,window_02_3pct,0,2804,1783697670.284113
4564,window_02_3pct,0,2805,1783697670.282609
4565,window_02_3pct,0,2806,1783697670.279989
4568,window_02_3pct,0,2808,1783697670.268188
4569,window_02_3pct,0,431,1783697704.62799
4573,window_02_3pct,0,2812,1783696366.635589
4575,window_02_3pct,0,2814,1783696169.857562
4576,window_02_3pct,0,2815,1783695537.412949
4577,window_02_3pct,0,2816,1783697546.847376
4579,window_02_3pct,0,2818,1783697354.016443
4581,window_02_3pct,0,2820,1783697356.383058
4582,window_02_3pct,0,2821,1783697267.773615
4583,window_02_3pct,0,2822,1783696695.619892
4584,window_02_3pct,0,2823,1783697695.527105
4585,window_02_3pct,0,2824,1783697695.513715
4586,window_02_3pct,0,2823,1783697695.5277
4587,window_02_3pct,0,2825,1783697682.80365
4589,window_02_3pct,0,2827,1783697682.799733
4590,window_02_3pct,0,2828,1783697682.802912
4591,window_02_3pct,0,2829,1783697682.801921
4592,window_02_3pct,0,2830,1783697663.730986
4593,window_02_3pct,0,431,1783697732.025392
4597,window_02_3pct,0,2833,1783697665.044949
4598,window_02_3pct,0,2834,1783697665.046354
4599,window_02_3pct,0,2834,1783697665.047779
4600,window_02_3pct,0,2835,1783697665.042492
4601,window_02_3pct,0,2835,1783697665.031234
4602,window_02_3pct,0,2836,1783697723.319692
4603,window_02_3pct,0,2837,1783697717.227696
4604,window_02_3pct,0,890,1783697723.324785
4606,window_02_3pct,0,2839,1783697717.222214
4607,window_02_3pct,0,2840,1783697723.324625
4608,window_02_3pct,0,431,1783697760.092899
4609,window_02_3pct,0,2841,1783697628.16345
4610,window_02_3pct,0,2842,1783697628.172148
4611,window_02_3pct,0,2843,1783697628.172473
4612,window_02_3pct,0,2843,1783697628.171174
4613,window_02_3pct,0,2844,1783697628.171044
4614,window_02_3pct,0,2151,1783697732.028675
4615,window_02_3pct,0,2845,1783697640.750735
4618,window_02_3pct,0,2847,1783697632.51121
4619,window_02_3pct,0,2848,1783697640.748922
4620,window_02_3pct,0,2849,1783697640.749504
4622,window_02_3pct,0,2851,1783697744.636287
4623,window_02_3pct,0,2851,1783697744.636449
4625,window_02_3pct,0,2853,1783697737.523759
4626,window_02_3pct,0,2854,1783697737.523944
4627,window_02_3pct,0,2855,1783697724.243892
4628,window_02_3pct,0,2856,1783697737.525357
4629,window_02_3pct,0,431,1783697891.794889
4630,window_02_3pct,0,431,1783697891.795055
4631,window_02_3pct,0,2857,1783697760.094577
4633,window_02_3pct,0,2859,1783697760.094486
4635,window_02_3pct,0,431,1783697924.805475
4636,window_02_3pct,0,566,1783697945.872383
4637,window_02_3pct,0,580,1783697924.809057
4638,window_02_3pct,0,580,1783697924.809164
4639,window_02_3pct,0,580,1783697924.809296
4640,window_02_3pct,0,2861,1783697717.94102
4641,window_02_3pct,0,2862,1783697717.945875
4642,window_02_3pct,0,2863,1783697924.808911
4643,window_02_3pct,0,2864,1783697891.799312
4644,window_02_3pct,0,2865,1783697672.764039
4645,window_02_3pct,0,2866,1783697672.763845
4646,window_02_3pct,0,2867,1783697672.760037
4648,window_02_3pct,0,2869,1783697891.799205
4650,window_02_3pct,0,566,1783698246.82258
4651,window_03_5pct,0,2870,1783699197.587747
4652,window_03_5pct,0,2871,1783699197.589749
4653,window_03_5pct,0,2872,1783699197.587226
4654,window_03_5pct,0,2873,1783699197.582585
4655,window_03_5pct,0,2870,1783699197.589564
4656,window_03_5pct,0,2874,1783699122.373858
4659,window_03_5pct,0,2877,1783699122.377326
4660,window_03_5pct,0,2878,1783699122.378717
4661,window_03_5pct,0,2879,1783699190.421875
4665,window_03_5pct,0,2882,1783699190.421312
4666,window_03_5pct,0,2883,1783699190.415671
4667,window_03_5pct,0,2884,1783699188.740402
4668,window_03_5pct,0,2885,1783699188.7397
4669,window_03_5pct,0,2886,1783699188.741002
4670,window_03_5pct,0,2887,1783699188.741499
4671,window_03_5pct,0,2888,1783699188.741214
4672,window_03_5pct,0,2889,1783699188.739182
4673,window_03_5pct,0,2890,1783699202.275115
4674,window_03_5pct,0,2891,1783699172.370248
4675,window_03_5pct,0,2891,1783699172.370893
4676,window_03_5pct,0,2891,1783699172.371163
4678,window_03_5pct,0,2893,1783699172.356183
4679,window_03_5pct,0,2894,1783699172.366808
4680,window_03_5pct,0,2895,1783699204.329475
4681,window_03_5pct,0,2896,1783699223.998086
4682,window_03_5pct,0,2897,1783699223.976244
4685,window_03_5pct,0,2900,1783699223.996447
4686,window_03_5pct,0,2890,1783699223.975217
4687,window_03_5pct,0,2901,1783699155.600448
4688,window_03_5pct,0,2901,1783699155.60025
4689,window_03_5pct,0,2902,1783699231.974649
4690,window_03_5pct,0,2896,1783699231.999298
4691,window_03_5pct,0,2903,1783699231.997765
4692,window_03_5pct,0,2904,1783699231.999012
4694,window_03_5pct,0,2890,1783699239.30185
4695,window_03_5pct,0,2905,1783699233.176492
4696,window_03_5pct,0,2906,1783699233.192949
4697,window_03_5pct,0,2907,1783699233.194788
4698,window_03_5pct,0,2907,1783699233.196178
4699,window_03_5pct,0,2907,1783699233.195186
4700,window_03_5pct,0,2908,1783699233.194275
4701,window_03_5pct,0,2909,1783699151.470997
4702,window_03_5pct,0,2910,1783699135.279211
4703,window_03_5pct,0,2911,1783699151.464355
4704,window_03_5pct,0,2912,1783699151.468765
4705,window_03_5pct,0,2913,1783699151.469736
4707,window_03_5pct,0,2915,1783699244.484801
4708,window_03_5pct,0,2916,1783699244.480576
4709,window_03_5pct,0,2917,1783699244.484965
4710,window_03_5pct,0,2917,1783699244.485821
4711,window_03_5pct,0,2917,1783699244.485996
4712,window_03_5pct,0,2918,1783699244.486206
4714,window_03_5pct,0,2920,1783699257.11131
4716,window_03_5pct,0,2921,1783699257.089203
4717,window_03_5pct,0,2922,1783699257.110809
4719,window_03_5pct,0,2924,1783699215.458533
4720,window_03_5pct,0,2925,1783699215.466519
4722,window_03_5pct,0,2927,1783699215.465303
4724,window_03_5pct,0,2929,1783699215.466747
4725,window_03_5pct,0,2890,1783699257.08822
4726,window_03_5pct,0,2930,1783699263.329761
4727,window_03_5pct,0,2896,1783699263.354167
4729,window_03_5pct,0,2896,1783699263.354249
4730,window_03_5pct,0,2932,1783699263.352709
4735,window_03_5pct,0,2936,1783699257.244208
4737,window_03_5pct,0,2938,1783699265.964616
4738,window_03_5pct,0,2938,1783699265.964875
4739,window_03_5pct,0,2938,1783699265.963755
4740,window_03_5pct,0,2939,1783699263.856486
4741,window_03_5pct,0,2938,1783699265.965183
4742,window_03_5pct,0,2896,1783699268.758665
4743,window_03_5pct,0,2896,1783699268.758397
4745,window_03_5pct,0,2941,1783699268.75702
4747,window_03_5pct,0,2943,1783699268.756906
4749,window_03_5pct,0,2945,1783699213.050257
4750,window_03_5pct,0,2946,1783699234.494578
4751,window_03_5pct,0,2947,1783699234.494482
4752,window_03_5pct,0,2948,1783699213.054605
4753,window_03_5pct,0,2949,1783699234.493114
4754,window_03_5pct,0,2950,1783699265.712222
4755,window_03_5pct,0,2951,1783699265.711906
4756,window_03_5pct,0,2952,1783699265.710801
4757,window_03_5pct,0,2952,1783699265.710917
4758,window_03_5pct,0,2951,1783699265.712082
4760,window_03_5pct,0,2954,1783699202.125461
4761,window_03_5pct,0,2890,1783699276.443817
4764,window_03_5pct,0,2956,1783699202.276038
4766,window_03_5pct,0,2958,1783699259.774953
4767,window_03_5pct,0,2959,1783699283.557838
4768,window_03_5pct,0,2897,1783699283.534959
4769,window_03_5pct,0,2920,1783699283.560184
4770,window_03_5pct,0,2960,1783699283.55989
4772,window_03_5pct,0,2962,1783699288.361762
4773,window_03_5pct,0,2963,1783699250.314017
4774,window_03_5pct,0,2964,1783699250.311914
4776,window_03_5pct,0,2964,1783699250.312052
4778,window_03_5pct,0,2967,1783699250.313722
4779,window_03_5pct,0,2920,1783699292.009169
4780,window_03_5pct,0,2920,1783699292.009715
4781,window_03_5pct,0,2959,1783699292.006537
4782,window_03_5pct,0,2968,1783699291.99925
4783,window_03_5pct,0,2960,1783699292.005989
4784,window_03_5pct,0,2969,1783699136.129548
4786,window_03_5pct,0,2971,1783699155.599105
4788,window_03_5pct,0,2890,1783699291.997172
4789,window_03_5pct,0,2973,1783699289.612777
4790,window_03_5pct,0,2974,1783699289.614217
4791,window_03_5pct,0,2974,1783699289.615193
4792,window_03_5pct,0,2975,1783699289.613664
4793,window_03_5pct,0,2976,1783699289.616973
4794,window_03_5pct,0,2977,1783699277.323406
4795,window_03_5pct,0,2978,1783699306.655539
4798,window_03_5pct,0,2981,1783699306.655349
4799,window_03_5pct,0,2982,1783699306.653347
4800,window_03_5pct,0,2890,1783699306.630597
4801,window_03_5pct,0,2932,1783699312.04686
4802,window_03_5pct,0,2983,1783699312.039579
4803,window_03_5pct,0,2896,1783699312.049606
4804,window_03_5pct,0,2896,1783699312.049827
4806,window_03_5pct,0,2896,1783699312.306213
4807,window_03_5pct,0,2984,1783699312.281844
4808,window_03_5pct,0,2896,1783699312.306647
4810,window_03_5pct,0,2900,1783699312.304676
4811,window_03_5pct,0,2985,1783699312.304322
4812,window_03_5pct,0,2900,1783699312.631584
4813,window_03_5pct,0,2896,1783699312.633321
4814,window_03_5pct,0,2984,1783699312.60779
4816,window_03_5pct,0,2985,1783699312.631476
4817,window_03_5pct,0,2986,1783699202.123482
4819,window_03_5pct,0,2988,1783699276.447253
4820,window_03_5pct,0,2986,1783699202.124565
4823,window_03_5pct,0,2896,1783699323.558456
4824,window_03_5pct,0,2991,1783699323.532067
4825,window_03_5pct,0,2896,1783699323.558575
4826,window_03_5pct,0,2992,1783699323.557857
4827,window_03_5pct,0,2932,1783699323.556446
